record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R017266,P10766,2022-03-11,660,7,L17266,SH17266,SUP17266
R017267,P00994,2023-03-10,143,13,L17267,SH17267,SUP17267
R017268,P28015,2023-10-01,312,36,L17268,SH17268,SUP17268
R017269,P08776,2022-12-12,11,48,L17269,SH17269,SUP17269
R017270,P21196,2023-05-14,447,45,L17270,SH17270,SUP17270
R017271,P06129,2022-12-20,15,49,L17271,SH17271,SUP17271
R017272,P28814,2022-09-22,630,18,L17272,SH17272,SUP17272
R017273,P11229,2023-02-19,154,15,L17273,SH17273,SUP17273
R017274,P29520,2022-12-08,992,45,L17274,SH17274,SUP17274
R017275,P18610,2023-01-23,223,0,L17275,SH17275,SUP17275
R017276,P24690,2022-10-08,801,24,L17276,SH17276,SUP17276
R017277,P02729,2023-04-27,810,43,L17277,SH17277,SUP17277
R017278,P11455,2023-04-03,322,18,L17278,SH17278,SUP17278
R017279,P06659,2022-12-31,428,48,L17279,SH17279,SUP17279
R017280,P03743,2023-12-08,680,0,L17280,SH17280,SUP17280
R017281,P05919,2023-12-21,20,44,L17281,SH17281,SUP17281
R017282,P28142,2023-03-18,165,42,L17282,SH17282,SUP17282
R017283,P04570,2022-05-04,332,1,L17283,SH17283,SUP17283
R017284,P24705,2022-04-19,280,7,L17284,SH17284,SUP17284
R017285,P17780,2022-09-03,131,28,L17285,SH17285,SUP17285
R017286,P07409,2023-08-31,714,0,L17286,SH17286,SUP17286
R017287,P07097,2023-10-11,528,6,L17287,SH17287,SUP17287
R017288,P28606,2023-10-27,264,6,L17288,SH17288,SUP17288
R017289,P14155,2023-09-13,144,5,L17289,SH17289,SUP17289
R017290,P03450,2022-11-16,114,48,L17290,SH17290,SUP17290
R017291,P18655,2022-05-12,324,26,L17291,SH17291,SUP17291
R017292,P11997,2022-10-23,397,31,L17292,SH17292,SUP17292
R017293,P16255,2022-06-17,228,36,L17293,SH17293,SUP17293
R017294,P17550,2023-05-11,80,33,L17294,SH17294,SUP17294
R017295,P17640,2023-03-31,896,45,L17295,SH17295,SUP17295
R017296,P10784,2023-01-03,287,46,L17296,SH17296,SUP17296
R017297,P25757,2022-03-14,44,38,L17297,SH17297,SUP17297
R017298,P29258,2022-11-23,714,5,L17298,SH17298,SUP17298
R017299,P20477,2022-03-10,680,14,L17299,SH17299,SUP17299
R017300,P31368,2022-07-08,747,23,L17300,SH17300,SUP17300
R017301,P16131,2022-05-20,467,38,L17301,SH17301,SUP17301
R017302,P28374,2022-10-23,721,50,L17302,SH17302,SUP17302
R017303,P07656,2022-10-23,702,26,L17303,SH17303,SUP17303
R017304,P16568,2023-11-19,50,2,L17304,SH17304,SUP17304
R017305,P17001,2023-05-11,49,1,L17305,SH17305,SUP17305
R017306,P22801,2023-02-24,195,0,L17306,SH17306,SUP17306
R017307,P06974,2022-11-14,523,0,L17307,SH17307,SUP17307
R017308,P11661,2023-10-12,157,9,L17308,SH17308,SUP17308
R017309,P05001,2022-09-04,719,49,L17309,SH17309,SUP17309
R017310,P10289,2022-10-08,731,36,L17310,SH17310,SUP17310
R017311,P04887,2022-06-15,962,39,L17311,SH17311,SUP17311
R017312,P21015,2023-04-20,733,33,L17312,SH17312,SUP17312
R017313,P28997,2022-10-09,9,7,L17313,SH17313,SUP17313
R017314,P29863,2023-05-06,702,50,L17314,SH17314,SUP17314
R017315,P17819,2024-01-11,866,20,L17315,SH17315,SUP17315
R017316,P29516,2023-05-22,586,9,L17316,SH17316,SUP17316
R017317,P05529,2022-01-30,618,14,L17317,SH17317,SUP17317
R017318,P08242,2022-10-13,853,15,L17318,SH17318,SUP17318
R017319,P02254,2023-08-03,272,31,L17319,SH17319,SUP17319
R017320,P06439,2022-10-05,473,4,L17320,SH17320,SUP17320
R017321,P01569,2023-02-11,248,14,L17321,SH17321,SUP17321
R017322,P23186,2023-11-21,569,26,L17322,SH17322,SUP17322
R017323,P34411,2022-03-01,938,4,L17323,SH17323,SUP17323
R017324,P14955,2022-10-24,480,14,L17324,SH17324,SUP17324
R017325,P34479,2022-09-23,944,42,L17325,SH17325,SUP17325
R017326,P16768,2023-04-12,888,40,L17326,SH17326,SUP17326
R017327,P07219,2022-02-02,929,2,L17327,SH17327,SUP17327
R017328,P33423,2023-12-25,733,36,L17328,SH17328,SUP17328
R017329,P09810,2022-09-12,11,29,L17329,SH17329,SUP17329
R017330,P09470,2022-12-21,305,21,L17330,SH17330,SUP17330
R017331,P31835,2022-08-29,493,34,L17331,SH17331,SUP17331
R017332,P31906,2022-12-11,218,49,L17332,SH17332,SUP17332
R017333,P17003,2022-06-17,605,30,L17333,SH17333,SUP17333
R017334,P06782,2023-06-27,317,24,L17334,SH17334,SUP17334
R017335,P32651,2023-10-20,482,29,L17335,SH17335,SUP17335
R017336,P10071,2022-04-18,189,13,L17336,SH17336,SUP17336
R017337,P27241,2023-04-23,481,45,L17337,SH17337,SUP17337
R017338,P11744,2023-10-31,876,43,L17338,SH17338,SUP17338
R017339,P09193,2023-04-17,191,31,L17339,SH17339,SUP17339
R017340,P29478,2023-06-23,292,27,L17340,SH17340,SUP17340
R017341,P21863,2022-09-15,169,3,L17341,SH17341,SUP17341
R017342,P15199,2023-06-18,595,6,L17342,SH17342,SUP17342
R017343,P26448,2023-10-04,338,40,L17343,SH17343,SUP17343
R017344,P15189,2022-10-25,422,23,L17344,SH17344,SUP17344
R017345,P26313,2022-05-02,28,16,L17345,SH17345,SUP17345
R017346,P02712,2023-03-15,569,21,L17346,SH17346,SUP17346
R017347,P14317,2023-12-28,205,13,L17347,SH17347,SUP17347
R017348,P28844,2022-05-27,852,28,L17348,SH17348,SUP17348
R017349,P06623,2022-06-20,951,18,L17349,SH17349,SUP17349
R017350,P29234,2023-01-30,787,27,L17350,SH17350,SUP17350
R017351,P02704,2022-02-26,861,28,L17351,SH17351,SUP17351
R017352,P31753,2023-12-19,465,48,L17352,SH17352,SUP17352
R017353,P06420,2022-09-01,362,36,L17353,SH17353,SUP17353
R017354,P13800,2023-03-31,618,29,L17354,SH17354,SUP17354
R017355,P00730,2023-05-23,617,29,L17355,SH17355,SUP17355
R017356,P17719,2023-08-29,897,46,L17356,SH17356,SUP17356
R017357,P09673,2023-09-02,552,47,L17357,SH17357,SUP17357
R017358,P25172,2022-02-28,543,34,L17358,SH17358,SUP17358
R017359,P28267,2022-07-24,995,4,L17359,SH17359,SUP17359
R017360,P13620,2023-06-20,111,39,L17360,SH17360,SUP17360
R017361,P16084,2024-01-24,13,44,L17361,SH17361,SUP17361
R017362,P18368,2023-01-11,719,12,L17362,SH17362,SUP17362
R017363,P21995,2022-03-02,983,17,L17363,SH17363,SUP17363
R017364,P19944,2022-11-21,209,42,L17364,SH17364,SUP17364
R017365,P06696,2022-10-20,254,19,L17365,SH17365,SUP17365
R017366,P11840,2022-07-02,617,20,L17366,SH17366,SUP17366
R017367,P18486,2023-08-05,272,16,L17367,SH17367,SUP17367
R017368,P16366,2023-08-17,288,37,L17368,SH17368,SUP17368
R017369,P30350,2022-08-24,685,27,L17369,SH17369,SUP17369
R017370,P27469,2023-06-15,579,25,L17370,SH17370,SUP17370
R017371,P13775,2023-07-20,801,31,L17371,SH17371,SUP17371
R017372,P16527,2024-01-25,168,47,L17372,SH17372,SUP17372
R017373,P05745,2023-02-09,923,42,L17373,SH17373,SUP17373
R017374,P25258,2024-01-07,26,14,L17374,SH17374,SUP17374
R017375,P19777,2022-12-15,870,2,L17375,SH17375,SUP17375
R017376,P06438,2023-05-26,979,11,L17376,SH17376,SUP17376
R017377,P05065,2023-04-10,353,20,L17377,SH17377,SUP17377
R017378,P17183,2022-04-21,202,34,L17378,SH17378,SUP17378
R017379,P04272,2022-09-27,924,30,L17379,SH17379,SUP17379
R017380,P09504,2023-06-27,128,19,L17380,SH17380,SUP17380
R017381,P00231,2023-11-28,948,31,L17381,SH17381,SUP17381
R017382,P06771,2022-08-11,487,39,L17382,SH17382,SUP17382
R017383,P34319,2023-08-05,765,9,L17383,SH17383,SUP17383
R017384,P22578,2023-03-27,940,2,L17384,SH17384,SUP17384
R017385,P20300,2022-09-13,660,27,L17385,SH17385,SUP17385
R017386,P24517,2023-01-16,668,5,L17386,SH17386,SUP17386
R017387,P25017,2023-07-21,903,45,L17387,SH17387,SUP17387
R017388,P01583,2022-01-28,160,40,L17388,SH17388,SUP17388
R017389,P06989,2022-02-15,87,31,L17389,SH17389,SUP17389
R017390,P17355,2022-11-21,163,16,L17390,SH17390,SUP17390
R017391,P08427,2022-08-03,128,5,L17391,SH17391,SUP17391
R017392,P15214,2022-10-30,887,22,L17392,SH17392,SUP17392
R017393,P19392,2023-12-25,132,12,L17393,SH17393,SUP17393
R017394,P06545,2022-11-15,793,15,L17394,SH17394,SUP17394
R017395,P01025,2023-05-28,843,33,L17395,SH17395,SUP17395
R017396,P16713,2023-05-16,341,34,L17396,SH17396,SUP17396
R017397,P23030,2023-04-02,193,50,L17397,SH17397,SUP17397
R017398,P31847,2023-03-20,652,37,L17398,SH17398,SUP17398
R017399,P13275,2022-09-24,732,46,L17399,SH17399,SUP17399
R017400,P15147,2023-07-16,685,38,L17400,SH17400,SUP17400
R017401,P34365,2024-01-18,357,17,L17401,SH17401,SUP17401
R017402,P00169,2022-11-08,619,10,L17402,SH17402,SUP17402
R017403,P11314,2024-01-09,773,13,L17403,SH17403,SUP17403
R017404,P04706,2023-05-22,639,35,L17404,SH17404,SUP17404
R017405,P24732,2023-11-24,611,18,L17405,SH17405,SUP17405
R017406,P20513,2022-02-04,791,10,L17406,SH17406,SUP17406
R017407,P10651,2022-03-28,170,4,L17407,SH17407,SUP17407
R017408,P13572,2023-09-27,506,45,L17408,SH17408,SUP17408
R017409,P08324,2024-01-25,664,35,L17409,SH17409,SUP17409
R017410,P20237,2023-09-24,650,42,L17410,SH17410,SUP17410
R017411,P27446,2023-02-03,494,9,L17411,SH17411,SUP17411
R017412,P23450,2023-03-18,195,30,L17412,SH17412,SUP17412
R017413,P34985,2023-10-21,457,34,L17413,SH17413,SUP17413
R017414,P11625,2022-02-02,871,43,L17414,SH17414,SUP17414
R017415,P18664,2023-11-15,429,48,L17415,SH17415,SUP17415
R017416,P26468,2022-06-18,563,6,L17416,SH17416,SUP17416
R017417,P02110,2022-08-28,121,25,L17417,SH17417,SUP17417
R017418,P04279,2023-07-19,255,37,L17418,SH17418,SUP17418
R017419,P21741,2023-12-05,535,29,L17419,SH17419,SUP17419
R017420,P11517,2023-10-09,633,19,L17420,SH17420,SUP17420
R017421,P07868,2023-12-29,881,34,L17421,SH17421,SUP17421
R017422,P01218,2022-06-01,702,8,L17422,SH17422,SUP17422
R017423,P24793,2023-07-18,827,43,L17423,SH17423,SUP17423
R017424,P26779,2022-09-11,731,26,L17424,SH17424,SUP17424
R017425,P02084,2022-02-20,584,36,L17425,SH17425,SUP17425
R017426,P20322,2023-05-27,272,18,L17426,SH17426,SUP17426
R017427,P15360,2023-05-16,979,30,L17427,SH17427,SUP17427
R017428,P06796,2023-05-27,765,5,L17428,SH17428,SUP17428
R017429,P20314,2022-04-28,540,0,L17429,SH17429,SUP17429
R017430,P00704,2023-11-17,935,13,L17430,SH17430,SUP17430
R017431,P27491,2022-02-11,484,50,L17431,SH17431,SUP17431
R017432,P17414,2022-02-24,92,37,L17432,SH17432,SUP17432
R017433,P10742,2023-11-30,292,11,L17433,SH17433,SUP17433
R017434,P30672,2023-02-10,132,39,L17434,SH17434,SUP17434
R017435,P14745,2023-03-14,184,17,L17435,SH17435,SUP17435
R017436,P08640,2023-05-26,985,41,L17436,SH17436,SUP17436
R017437,P25339,2023-05-31,955,40,L17437,SH17437,SUP17437
R017438,P08908,2024-01-03,932,22,L17438,SH17438,SUP17438
R017439,P19149,2022-08-22,592,3,L17439,SH17439,SUP17439
R017440,P31428,2023-04-16,427,45,L17440,SH17440,SUP17440
R017441,P12828,2022-07-22,395,47,L17441,SH17441,SUP17441
R017442,P27804,2022-12-22,429,19,L17442,SH17442,SUP17442
R017443,P30441,2023-06-01,164,3,L17443,SH17443,SUP17443
R017444,P34986,2023-09-27,779,15,L17444,SH17444,SUP17444
R017445,P05173,2024-01-02,912,47,L17445,SH17445,SUP17445
R017446,P15423,2023-12-18,441,30,L17446,SH17446,SUP17446
R017447,P34230,2022-04-10,990,12,L17447,SH17447,SUP17447
R017448,P22021,2023-10-05,424,25,L17448,SH17448,SUP17448
R017449,P04058,2024-01-04,520,6,L17449,SH17449,SUP17449
R017450,P29904,2022-07-10,309,3,L17450,SH17450,SUP17450
R017451,P34664,2023-06-05,471,7,L17451,SH17451,SUP17451
R017452,P07006,2022-08-19,72,33,L17452,SH17452,SUP17452
R017453,P05350,2023-05-18,959,45,L17453,SH17453,SUP17453
R017454,P33748,2022-11-23,832,18,L17454,SH17454,SUP17454
R017455,P22345,2023-11-30,883,0,L17455,SH17455,SUP17455
R017456,P28927,2023-06-27,765,34,L17456,SH17456,SUP17456
R017457,P04535,2023-06-12,589,17,L17457,SH17457,SUP17457
R017458,P11218,2022-04-03,527,39,L17458,SH17458,SUP17458
R017459,P27511,2023-01-28,488,28,L17459,SH17459,SUP17459
R017460,P10594,2023-09-21,880,22,L17460,SH17460,SUP17460
R017461,P11740,2023-05-04,583,20,L17461,SH17461,SUP17461
R017462,P08486,2023-03-21,772,50,L17462,SH17462,SUP17462
R017463,P23225,2022-04-09,849,46,L17463,SH17463,SUP17463
R017464,P12670,2022-10-18,775,8,L17464,SH17464,SUP17464
R017465,P01257,2022-08-30,304,31,L17465,SH17465,SUP17465
R017466,P21761,2024-01-15,801,43,L17466,SH17466,SUP17466
R017467,P27904,2023-05-13,803,23,L17467,SH17467,SUP17467
R017468,P26315,2022-07-13,894,1,L17468,SH17468,SUP17468
R017469,P16839,2022-02-02,82,39,L17469,SH17469,SUP17469
R017470,P10973,2022-05-10,964,36,L17470,SH17470,SUP17470
R017471,P28053,2023-10-18,408,7,L17471,SH17471,SUP17471
R017472,P17639,2022-10-11,502,0,L17472,SH17472,SUP17472
R017473,P02757,2022-11-02,251,20,L17473,SH17473,SUP17473
R017474,P01606,2022-04-02,838,6,L17474,SH17474,SUP17474
R017475,P30630,2023-02-13,386,24,L17475,SH17475,SUP17475
R017476,P29828,2023-08-04,737,35,L17476,SH17476,SUP17476
R017477,P33327,2023-02-04,746,12,L17477,SH17477,SUP17477
R017478,P15629,2022-10-05,414,49,L17478,SH17478,SUP17478
R017479,P08717,2023-09-23,331,36,L17479,SH17479,SUP17479
R017480,P13088,2023-11-29,126,0,L17480,SH17480,SUP17480
R017481,P04596,2022-12-24,586,20,L17481,SH17481,SUP17481
R017482,P01091,2023-06-01,562,45,L17482,SH17482,SUP17482
R017483,P01655,2023-04-29,720,33,L17483,SH17483,SUP17483
R017484,P07915,2022-04-03,319,34,L17484,SH17484,SUP17484
R017485,P03370,2023-07-01,611,17,L17485,SH17485,SUP17485
R017486,P26750,2022-11-09,432,48,L17486,SH17486,SUP17486
R017487,P06240,2022-05-27,950,18,L17487,SH17487,SUP17487
R017488,P23984,2022-05-12,863,44,L17488,SH17488,SUP17488
R017489,P32626,2022-09-12,229,44,L17489,SH17489,SUP17489
R017490,P31260,2023-12-16,691,43,L17490,SH17490,SUP17490
R017491,P07213,2022-03-05,369,35,L17491,SH17491,SUP17491
R017492,P26689,2022-04-29,939,15,L17492,SH17492,SUP17492
R017493,P01730,2023-04-04,679,22,L17493,SH17493,SUP17493
R017494,P03518,2022-07-12,326,39,L17494,SH17494,SUP17494
R017495,P26487,2022-06-11,887,3,L17495,SH17495,SUP17495
R017496,P14963,2023-01-16,60,19,L17496,SH17496,SUP17496
R017497,P30494,2022-05-18,248,41,L17497,SH17497,SUP17497
R017498,P04025,2022-07-21,859,5,L17498,SH17498,SUP17498
R017499,P16569,2022-09-04,551,33,L17499,SH17499,SUP17499
R017500,P23959,2022-02-15,345,25,L17500,SH17500,SUP17500
R017501,P25288,2024-01-19,66,4,L17501,SH17501,SUP17501
R017502,P29488,2023-02-03,699,11,L17502,SH17502,SUP17502
R017503,P18432,2023-08-14,592,50,L17503,SH17503,SUP17503
R017504,P06937,2023-09-09,820,44,L17504,SH17504,SUP17504
R017505,P21290,2023-10-10,199,37,L17505,SH17505,SUP17505
R017506,P20640,2023-06-28,214,5,L17506,SH17506,SUP17506
R017507,P23792,2023-12-25,515,25,L17507,SH17507,SUP17507
R017508,P21035,2022-12-10,208,35,L17508,SH17508,SUP17508
R017509,P24227,2023-10-04,67,50,L17509,SH17509,SUP17509
R017510,P25255,2023-12-11,737,36,L17510,SH17510,SUP17510
R017511,P20295,2023-09-23,541,7,L17511,SH17511,SUP17511
R017512,P11486,2023-08-13,873,19,L17512,SH17512,SUP17512
R017513,P23502,2023-11-14,429,31,L17513,SH17513,SUP17513
R017514,P29549,2022-07-14,438,8,L17514,SH17514,SUP17514
R017515,P03609,2023-05-22,419,6,L17515,SH17515,SUP17515
R017516,P16887,2023-06-27,260,41,L17516,SH17516,SUP17516
R017517,P23799,2022-10-02,886,43,L17517,SH17517,SUP17517
R017518,P20839,2023-07-14,97,11,L17518,SH17518,SUP17518
R017519,P10493,2023-03-23,62,50,L17519,SH17519,SUP17519
R017520,P08391,2023-06-07,306,18,L17520,SH17520,SUP17520
R017521,P31908,2022-04-21,769,47,L17521,SH17521,SUP17521
R017522,P02334,2022-04-24,649,30,L17522,SH17522,SUP17522
R017523,P09318,2022-11-22,644,7,L17523,SH17523,SUP17523
R017524,P16251,2022-11-19,220,8,L17524,SH17524,SUP17524
R017525,P27025,2023-08-26,873,38,L17525,SH17525,SUP17525
R017526,P04025,2022-07-21,173,5,L17526,SH17526,SUP17526
R017527,P31373,2022-09-11,301,37,L17527,SH17527,SUP17527
R017528,P09389,2023-04-24,912,17,L17528,SH17528,SUP17528
R017529,P16637,2023-06-04,657,49,L17529,SH17529,SUP17529
R017530,P21764,2022-01-27,903,38,L17530,SH17530,SUP17530
R017531,P18369,2023-11-01,590,3,L17531,SH17531,SUP17531
R017532,P09900,2022-06-09,387,9,L17532,SH17532,SUP17532
R017533,P23589,2022-10-13,249,13,L17533,SH17533,SUP17533
R017534,P22771,2022-10-10,88,41,L17534,SH17534,SUP17534
R017535,P05352,2022-11-28,336,15,L17535,SH17535,SUP17535
R017536,P32505,2023-10-20,930,27,L17536,SH17536,SUP17536
R017537,P12780,2022-06-05,218,9,L17537,SH17537,SUP17537
R017538,P30542,2023-12-27,856,9,L17538,SH17538,SUP17538
R017539,P20527,2023-01-08,713,2,L17539,SH17539,SUP17539
R017540,P08904,2023-11-19,678,28,L17540,SH17540,SUP17540
R017541,P34831,2023-02-28,338,35,L17541,SH17541,SUP17541
R017542,P10346,2023-03-30,383,14,L17542,SH17542,SUP17542
R017543,P02014,2022-03-19,729,37,L17543,SH17543,SUP17543
R017544,P03691,2023-05-06,632,49,L17544,SH17544,SUP17544
R017545,P20490,2022-12-21,200,40,L17545,SH17545,SUP17545
R017546,P27503,2023-09-15,287,29,L17546,SH17546,SUP17546
R017547,P04762,2022-06-09,944,40,L17547,SH17547,SUP17547
R017548,P03401,2023-12-04,440,43,L17548,SH17548,SUP17548
R017549,P04747,2023-09-07,526,10,L17549,SH17549,SUP17549
R017550,P22798,2023-04-14,908,34,L17550,SH17550,SUP17550
R017551,P04713,2023-07-26,702,35,L17551,SH17551,SUP17551
R017552,P27340,2023-01-30,423,50,L17552,SH17552,SUP17552
R017553,P00538,2022-03-12,781,44,L17553,SH17553,SUP17553
R017554,P31032,2023-06-04,943,41,L17554,SH17554,SUP17554
R017555,P03021,2023-02-25,962,42,L17555,SH17555,SUP17555
R017556,P13886,2022-09-26,231,22,L17556,SH17556,SUP17556
R017557,P21451,2022-04-05,445,39,L17557,SH17557,SUP17557
R017558,P34147,2022-07-26,306,16,L17558,SH17558,SUP17558
R017559,P09475,2022-12-13,733,9,L17559,SH17559,SUP17559
R017560,P23153,2023-08-17,410,43,L17560,SH17560,SUP17560
R017561,P05840,2022-07-19,271,3,L17561,SH17561,SUP17561
R017562,P32247,2023-07-22,734,29,L17562,SH17562,SUP17562
R017563,P07675,2023-10-20,491,13,L17563,SH17563,SUP17563
R017564,P11616,2023-01-04,17,9,L17564,SH17564,SUP17564
R017565,P23254,2022-07-08,559,12,L17565,SH17565,SUP17565
R017566,P27885,2023-12-08,384,22,L17566,SH17566,SUP17566
R017567,P17148,2023-11-20,40,34,L17567,SH17567,SUP17567
R017568,P31346,2022-10-13,649,0,L17568,SH17568,SUP17568
R017569,P11693,2022-12-16,348,8,L17569,SH17569,SUP17569
R017570,P17155,2023-09-02,158,30,L17570,SH17570,SUP17570
R017571,P10890,2022-06-01,476,47,L17571,SH17571,SUP17571
R017572,P22228,2023-05-01,878,22,L17572,SH17572,SUP17572
R017573,P16403,2022-10-16,258,45,L17573,SH17573,SUP17573
R017574,P08002,2022-09-08,420,11,L17574,SH17574,SUP17574
R017575,P34256,2022-03-09,178,29,L17575,SH17575,SUP17575
R017576,P17507,2022-02-01,532,50,L17576,SH17576,SUP17576
R017577,P25712,2022-10-10,403,12,L17577,SH17577,SUP17577
R017578,P14439,2022-08-16,849,29,L17578,SH17578,SUP17578
R017579,P11169,2023-12-07,742,49,L17579,SH17579,SUP17579
R017580,P00421,2022-07-08,707,49,L17580,SH17580,SUP17580
R017581,P27726,2023-11-16,115,47,L17581,SH17581,SUP17581
R017582,P01173,2023-08-20,98,31,L17582,SH17582,SUP17582
R017583,P15921,2023-02-23,303,31,L17583,SH17583,SUP17583
R017584,P08139,2022-07-30,513,0,L17584,SH17584,SUP17584
R017585,P22353,2023-02-24,33,24,L17585,SH17585,SUP17585
R017586,P19629,2022-06-13,122,42,L17586,SH17586,SUP17586
R017587,P08748,2022-12-16,345,47,L17587,SH17587,SUP17587
R017588,P06525,2023-09-20,342,32,L17588,SH17588,SUP17588
R017589,P18191,2024-01-11,504,18,L17589,SH17589,SUP17589
R017590,P03850,2022-08-31,884,7,L17590,SH17590,SUP17590
R017591,P08894,2023-12-23,5,19,L17591,SH17591,SUP17591
R017592,P00620,2023-06-07,36,34,L17592,SH17592,SUP17592
R017593,P06126,2023-12-28,158,0,L17593,SH17593,SUP17593
R017594,P23072,2023-05-08,279,14,L17594,SH17594,SUP17594
R017595,P32817,2023-04-06,158,6,L17595,SH17595,SUP17595
R017596,P23274,2022-04-11,419,41,L17596,SH17596,SUP17596
R017597,P19796,2023-02-23,166,11,L17597,SH17597,SUP17597
R017598,P04869,2022-05-29,232,21,L17598,SH17598,SUP17598
R017599,P09090,2022-09-06,527,45,L17599,SH17599,SUP17599
R017600,P24325,2023-12-26,207,47,L17600,SH17600,SUP17600
R017601,P01589,2023-08-09,365,28,L17601,SH17601,SUP17601
R017602,P18123,2023-01-18,468,25,L17602,SH17602,SUP17602
R017603,P15444,2023-12-23,301,3,L17603,SH17603,SUP17603
R017604,P21688,2022-12-11,841,29,L17604,SH17604,SUP17604
R017605,P07390,2022-05-30,893,30,L17605,SH17605,SUP17605
R017606,P13310,2023-02-15,37,12,L17606,SH17606,SUP17606
R017607,P02936,2022-05-29,25,6,L17607,SH17607,SUP17607
R017608,P28100,2023-06-30,765,24,L17608,SH17608,SUP17608
R017609,P13134,2022-11-19,78,13,L17609,SH17609,SUP17609
R017610,P32076,2022-06-30,276,12,L17610,SH17610,SUP17610
R017611,P09426,2022-09-03,392,2,L17611,SH17611,SUP17611
R017612,P00653,2022-03-11,373,0,L17612,SH17612,SUP17612
R017613,P19713,2023-06-24,724,27,L17613,SH17613,SUP17613
R017614,P17677,2023-12-04,625,20,L17614,SH17614,SUP17614
R017615,P17724,2022-05-26,970,4,L17615,SH17615,SUP17615
R017616,P07627,2022-06-03,137,35,L17616,SH17616,SUP17616
R017617,P07695,2022-08-29,189,38,L17617,SH17617,SUP17617
R017618,P19131,2023-02-16,516,15,L17618,SH17618,SUP17618
R017619,P30557,2023-06-11,895,9,L17619,SH17619,SUP17619
R017620,P21632,2022-02-21,376,50,L17620,SH17620,SUP17620
R017621,P14805,2022-07-09,305,2,L17621,SH17621,SUP17621
R017622,P33543,2023-04-12,374,20,L17622,SH17622,SUP17622
R017623,P15573,2023-05-10,374,0,L17623,SH17623,SUP17623
R017624,P26600,2022-11-24,63,6,L17624,SH17624,SUP17624
R017625,P28577,2023-11-11,182,25,L17625,SH17625,SUP17625
R017626,P29647,2023-02-04,149,37,L17626,SH17626,SUP17626
R017627,P00186,2022-10-19,721,7,L17627,SH17627,SUP17627
R017628,P07285,2022-09-14,945,31,L17628,SH17628,SUP17628
R017629,P03340,2023-02-01,154,35,L17629,SH17629,SUP17629
R017630,P08043,2023-06-14,655,11,L17630,SH17630,SUP17630
R017631,P13947,2022-12-29,178,36,L17631,SH17631,SUP17631
R017632,P24008,2023-07-15,453,6,L17632,SH17632,SUP17632
R017633,P00401,2022-11-04,871,19,L17633,SH17633,SUP17633
R017634,P30592,2022-04-17,840,38,L17634,SH17634,SUP17634
R017635,P05368,2023-11-10,197,22,L17635,SH17635,SUP17635
R017636,P14837,2022-04-27,595,25,L17636,SH17636,SUP17636
R017637,P04523,2023-07-25,718,20,L17637,SH17637,SUP17637
R017638,P22076,2022-12-11,994,12,L17638,SH17638,SUP17638
R017639,P17980,2023-02-04,930,2,L17639,SH17639,SUP17639
R017640,P16796,2022-08-07,963,41,L17640,SH17640,SUP17640
R017641,P23018,2023-10-09,683,29,L17641,SH17641,SUP17641
R017642,P22867,2022-06-28,477,16,L17642,SH17642,SUP17642
R017643,P20704,2023-03-03,904,16,L17643,SH17643,SUP17643
R017644,P33208,2022-08-30,514,29,L17644,SH17644,SUP17644
R017645,P20057,2023-11-24,462,22,L17645,SH17645,SUP17645
R017646,P06266,2022-09-18,288,8,L17646,SH17646,SUP17646
R017647,P10471,2022-11-05,576,30,L17647,SH17647,SUP17647
R017648,P13360,2022-08-02,127,48,L17648,SH17648,SUP17648
R017649,P07195,2022-09-17,348,45,L17649,SH17649,SUP17649
R017650,P23133,2022-11-23,89,49,L17650,SH17650,SUP17650
R017651,P06035,2022-04-28,697,24,L17651,SH17651,SUP17651
R017652,P18890,2023-02-14,530,15,L17652,SH17652,SUP17652
R017653,P30428,2022-04-10,351,42,L17653,SH17653,SUP17653
R017654,P18161,2022-07-15,435,43,L17654,SH17654,SUP17654
R017655,P11740,2023-07-29,968,36,L17655,SH17655,SUP17655
R017656,P13211,2022-09-11,584,19,L17656,SH17656,SUP17656
R017657,P13846,2023-10-31,300,36,L17657,SH17657,SUP17657
R017658,P16667,2022-08-01,440,15,L17658,SH17658,SUP17658
R017659,P32878,2022-09-23,816,22,L17659,SH17659,SUP17659
R017660,P34673,2023-02-28,947,32,L17660,SH17660,SUP17660
R017661,P04603,2023-11-30,746,41,L17661,SH17661,SUP17661
R017662,P23149,2022-04-07,464,33,L17662,SH17662,SUP17662
R017663,P04245,2022-04-01,291,16,L17663,SH17663,SUP17663
R017664,P18097,2022-08-03,826,7,L17664,SH17664,SUP17664
R017665,P23562,2023-07-15,249,48,L17665,SH17665,SUP17665
R017666,P18194,2022-02-13,714,11,L17666,SH17666,SUP17666
R017667,P06379,2022-11-04,71,6,L17667,SH17667,SUP17667
R017668,P34179,2023-10-11,669,6,L17668,SH17668,SUP17668
R017669,P00641,2023-06-26,117,8,L17669,SH17669,SUP17669
R017670,P00600,2022-05-07,477,47,L17670,SH17670,SUP17670
R017671,P25344,2023-05-16,364,3,L17671,SH17671,SUP17671
R017672,P24704,2023-09-18,134,2,L17672,SH17672,SUP17672
R017673,P09747,2023-04-06,26,6,L17673,SH17673,SUP17673
R017674,P30091,2023-05-17,527,11,L17674,SH17674,SUP17674
R017675,P27155,2022-09-20,765,22,L17675,SH17675,SUP17675
