record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R042732,P00288,2023-06-02,59,39,L42732,SH42732,SUP42732
R042733,P10785,2022-04-30,86,1,L42733,SH42733,SUP42733
R042734,P01386,2022-09-24,110,32,L42734,SH42734,SUP42734
R042735,P02536,2022-08-14,94,22,L42735,SH42735,SUP42735
R042736,P31782,2023-09-20,838,1,L42736,SH42736,SUP42736
R042737,P28974,2023-05-24,304,39,L42737,SH42737,SUP42737
R042738,P03923,2024-01-16,151,4,L42738,SH42738,SUP42738
R042739,P07778,2023-08-16,651,47,L42739,SH42739,SUP42739
R042740,P34797,2022-02-20,413,28,L42740,SH42740,SUP42740
R042741,P17941,2023-11-06,531,44,L42741,SH42741,SUP42741
R042742,P21738,2022-12-14,593,7,L42742,SH42742,SUP42742
R042743,P15275,2023-01-17,611,4,L42743,SH42743,SUP42743
R042744,P33296,2023-06-03,685,36,L42744,SH42744,SUP42744
R042745,P10441,2022-10-09,907,22,L42745,SH42745,SUP42745
R042746,P01073,2022-08-30,201,19,L42746,SH42746,SUP42746
R042747,P22301,2023-09-01,716,31,L42747,SH42747,SUP42747
R042748,P22844,2022-10-27,904,9,L42748,SH42748,SUP42748
R042749,P17300,2023-04-24,820,15,L42749,SH42749,SUP42749
R042750,P31356,2022-01-25,539,33,L42750,SH42750,SUP42750
R042751,P22684,2023-08-03,112,26,L42751,SH42751,SUP42751
R042752,P11486,2022-11-15,421,3,L42752,SH42752,SUP42752
R042753,P29715,2023-04-10,240,11,L42753,SH42753,SUP42753
R042754,P33268,2023-07-04,308,22,L42754,SH42754,SUP42754
R042755,P11888,2023-01-05,204,39,L42755,SH42755,SUP42755
R042756,P29656,2022-08-15,27,31,L42756,SH42756,SUP42756
R042757,P10425,2023-05-23,76,30,L42757,SH42757,SUP42757
R042758,P31982,2023-08-23,966,21,L42758,SH42758,SUP42758
R042759,P07879,2023-01-25,416,48,L42759,SH42759,SUP42759
R042760,P01242,2022-03-19,908,0,L42760,SH42760,SUP42760
R042761,P08442,2022-03-28,578,1,L42761,SH42761,SUP42761
R042762,P28703,2023-03-14,152,10,L42762,SH42762,SUP42762
R042763,P26212,2023-12-29,442,7,L42763,SH42763,SUP42763
R042764,P03007,2022-04-24,998,29,L42764,SH42764,SUP42764
R042765,P32401,2022-07-17,823,21,L42765,SH42765,SUP42765
R042766,P01250,2022-04-18,517,16,L42766,SH42766,SUP42766
R042767,P02418,2022-09-11,437,10,L42767,SH42767,SUP42767
R042768,P25985,2023-10-22,181,27,L42768,SH42768,SUP42768
R042769,P20053,2022-11-30,464,11,L42769,SH42769,SUP42769
R042770,P09625,2023-11-30,226,44,L42770,SH42770,SUP42770
R042771,P14962,2022-07-04,305,46,L42771,SH42771,SUP42771
R042772,P14495,2023-11-12,667,11,L42772,SH42772,SUP42772
R042773,P33749,2023-10-06,282,20,L42773,SH42773,SUP42773
R042774,P31519,2023-05-18,262,22,L42774,SH42774,SUP42774
R042775,P15666,2023-04-01,879,33,L42775,SH42775,SUP42775
R042776,P32476,2023-10-19,453,28,L42776,SH42776,SUP42776
R042777,P25021,2023-03-25,940,9,L42777,SH42777,SUP42777
R042778,P30861,2022-11-04,216,1,L42778,SH42778,SUP42778
R042779,P30245,2022-08-19,348,9,L42779,SH42779,SUP42779
R042780,P06641,2022-11-16,600,13,L42780,SH42780,SUP42780
R042781,P10669,2023-07-12,580,12,L42781,SH42781,SUP42781
R042782,P13874,2022-10-19,26,39,L42782,SH42782,SUP42782
R042783,P08905,2022-04-26,23,22,L42783,SH42783,SUP42783
R042784,P04809,2023-11-22,725,10,L42784,SH42784,SUP42784
R042785,P33738,2024-01-18,908,42,L42785,SH42785,SUP42785
R042786,P25845,2022-02-26,956,12,L42786,SH42786,SUP42786
R042787,P14585,2022-04-11,211,23,L42787,SH42787,SUP42787
R042788,P08616,2022-12-21,503,43,L42788,SH42788,SUP42788
R042789,P05560,2023-05-31,777,0,L42789,SH42789,SUP42789
R042790,P16927,2023-01-03,727,32,L42790,SH42790,SUP42790
R042791,P27902,2023-07-12,226,34,L42791,SH42791,SUP42791
R042792,P14601,2022-02-16,998,16,L42792,SH42792,SUP42792
R042793,P11176,2023-10-13,99,7,L42793,SH42793,SUP42793
R042794,P12031,2023-10-22,153,14,L42794,SH42794,SUP42794
R042795,P00639,2023-04-11,562,38,L42795,SH42795,SUP42795
R042796,P05821,2023-03-14,837,4,L42796,SH42796,SUP42796
R042797,P09031,2023-03-29,247,11,L42797,SH42797,SUP42797
R042798,P27907,2022-11-15,939,16,L42798,SH42798,SUP42798
R042799,P29184,2022-02-21,740,42,L42799,SH42799,SUP42799
R042800,P11504,2023-04-29,425,38,L42800,SH42800,SUP42800
R042801,P14352,2022-08-09,417,30,L42801,SH42801,SUP42801
R042802,P20635,2022-03-29,608,42,L42802,SH42802,SUP42802
R042803,P09313,2023-06-03,923,39,L42803,SH42803,SUP42803
R042804,P24956,2023-03-02,228,16,L42804,SH42804,SUP42804
R042805,P29755,2022-11-01,178,31,L42805,SH42805,SUP42805
R042806,P00246,2022-09-13,852,33,L42806,SH42806,SUP42806
R042807,P29000,2023-01-06,444,2,L42807,SH42807,SUP42807
R042808,P11261,2023-02-07,666,29,L42808,SH42808,SUP42808
R042809,P30244,2023-04-13,376,40,L42809,SH42809,SUP42809
R042810,P18186,2023-04-16,617,16,L42810,SH42810,SUP42810
R042811,P07915,2022-06-24,2,10,L42811,SH42811,SUP42811
R042812,P00758,2022-04-30,965,48,L42812,SH42812,SUP42812
R042813,P07990,2022-10-08,144,12,L42813,SH42813,SUP42813
R042814,P20875,2023-09-09,956,47,L42814,SH42814,SUP42814
R042815,P11138,2022-02-12,236,12,L42815,SH42815,SUP42815
R042816,P32841,2023-08-27,676,33,L42816,SH42816,SUP42816
R042817,P13657,2023-01-24,395,41,L42817,SH42817,SUP42817
R042818,P32474,2023-03-02,289,30,L42818,SH42818,SUP42818
R042819,P24359,2022-10-22,387,47,L42819,SH42819,SUP42819
R042820,P07531,2023-12-16,206,26,L42820,SH42820,SUP42820
R042821,P16701,2022-09-24,73,0,L42821,SH42821,SUP42821
R042822,P21765,2022-03-01,335,0,L42822,SH42822,SUP42822
R042823,P24811,2024-01-11,321,22,L42823,SH42823,SUP42823
R042824,P19058,2023-07-21,530,46,L42824,SH42824,SUP42824
R042825,P04195,2023-04-02,302,40,L42825,SH42825,SUP42825
R042826,P11513,2023-05-21,250,1,L42826,SH42826,SUP42826
R042827,P08789,2022-09-19,9,35,L42827,SH42827,SUP42827
R042828,P11461,2022-09-12,933,40,L42828,SH42828,SUP42828
R042829,P22226,2023-09-17,119,18,L42829,SH42829,SUP42829
R042830,P29734,2023-07-05,626,29,L42830,SH42830,SUP42830
R042831,P33219,2023-09-05,731,31,L42831,SH42831,SUP42831
R042832,P34609,2022-08-22,621,9,L42832,SH42832,SUP42832
R042833,P12441,2023-01-12,153,0,L42833,SH42833,SUP42833
R042834,P04461,2022-08-29,203,49,L42834,SH42834,SUP42834
R042835,P22435,2023-02-02,474,30,L42835,SH42835,SUP42835
R042836,P26662,2023-09-16,309,41,L42836,SH42836,SUP42836
R042837,P29230,2024-01-18,438,24,L42837,SH42837,SUP42837
R042838,P07942,2022-08-07,131,0,L42838,SH42838,SUP42838
R042839,P08400,2023-06-01,214,20,L42839,SH42839,SUP42839
R042840,P20400,2023-06-23,707,38,L42840,SH42840,SUP42840
R042841,P24588,2022-06-10,791,23,L42841,SH42841,SUP42841
R042842,P33781,2023-08-05,964,21,L42842,SH42842,SUP42842
R042843,P19423,2023-01-24,578,31,L42843,SH42843,SUP42843
R042844,P23506,2024-01-05,448,8,L42844,SH42844,SUP42844
R042845,P12099,2023-11-30,480,44,L42845,SH42845,SUP42845
R042846,P24679,2023-09-08,457,28,L42846,SH42846,SUP42846
R042847,P16952,2023-02-02,140,46,L42847,SH42847,SUP42847
R042848,P21819,2023-02-18,64,45,L42848,SH42848,SUP42848
R042849,P21873,2023-08-23,189,5,L42849,SH42849,SUP42849
R042850,P18426,2022-05-11,47,8,L42850,SH42850,SUP42850
R042851,P02995,2023-01-20,900,3,L42851,SH42851,SUP42851
R042852,P23120,2022-03-24,991,13,L42852,SH42852,SUP42852
R042853,P17537,2023-05-23,603,26,L42853,SH42853,SUP42853
R042854,P16816,2023-06-18,326,19,L42854,SH42854,SUP42854
R042855,P16705,2023-02-01,628,43,L42855,SH42855,SUP42855
R042856,P24020,2022-06-17,472,31,L42856,SH42856,SUP42856
R042857,P25974,2022-11-02,570,36,L42857,SH42857,SUP42857
R042858,P25822,2022-02-20,246,14,L42858,SH42858,SUP42858
R042859,P16990,2022-12-03,849,1,L42859,SH42859,SUP42859
R042860,P05905,2023-08-16,895,14,L42860,SH42860,SUP42860
R042861,P05418,2023-01-31,659,29,L42861,SH42861,SUP42861
R042862,P22849,2023-05-16,600,19,L42862,SH42862,SUP42862
R042863,P13696,2022-02-28,811,14,L42863,SH42863,SUP42863
R042864,P21366,2023-12-18,336,37,L42864,SH42864,SUP42864
R042865,P25371,2022-04-26,316,49,L42865,SH42865,SUP42865
R042866,P32053,2022-03-07,325,19,L42866,SH42866,SUP42866
R042867,P23729,2023-07-20,738,14,L42867,SH42867,SUP42867
R042868,P20469,2023-05-27,442,21,L42868,SH42868,SUP42868
R042869,P10097,2022-10-15,661,38,L42869,SH42869,SUP42869
R042870,P30364,2022-07-29,822,12,L42870,SH42870,SUP42870
R042871,P32338,2022-05-01,845,39,L42871,SH42871,SUP42871
R042872,P19216,2022-12-21,99,46,L42872,SH42872,SUP42872
R042873,P33029,2023-03-13,602,28,L42873,SH42873,SUP42873
R042874,P34662,2023-03-11,47,2,L42874,SH42874,SUP42874
R042875,P23761,2022-09-08,947,36,L42875,SH42875,SUP42875
R042876,P08163,2023-04-08,470,49,L42876,SH42876,SUP42876
R042877,P32442,2022-04-25,446,16,L42877,SH42877,SUP42877
R042878,P05743,2023-02-14,46,0,L42878,SH42878,SUP42878
R042879,P31935,2022-05-08,546,13,L42879,SH42879,SUP42879
R042880,P02849,2023-04-20,434,49,L42880,SH42880,SUP42880
R042881,P16341,2023-08-21,6,10,L42881,SH42881,SUP42881
R042882,P27009,2024-01-06,344,0,L42882,SH42882,SUP42882
R042883,P03126,2023-08-12,764,20,L42883,SH42883,SUP42883
R042884,P09002,2022-11-29,970,11,L42884,SH42884,SUP42884
R042885,P34529,2022-09-29,502,2,L42885,SH42885,SUP42885
R042886,P07401,2023-12-14,63,20,L42886,SH42886,SUP42886
R042887,P14433,2022-04-20,734,15,L42887,SH42887,SUP42887
R042888,P14592,2022-04-07,313,40,L42888,SH42888,SUP42888
R042889,P18232,2023-11-28,164,4,L42889,SH42889,SUP42889
R042890,P02608,2022-03-17,213,7,L42890,SH42890,SUP42890
R042891,P00550,2022-09-21,930,41,L42891,SH42891,SUP42891
R042892,P22987,2023-09-25,895,50,L42892,SH42892,SUP42892
R042893,P07529,2023-09-25,499,43,L42893,SH42893,SUP42893
R042894,P04255,2022-10-21,741,37,L42894,SH42894,SUP42894
R042895,P18250,2023-08-08,70,32,L42895,SH42895,SUP42895
R042896,P30150,2023-04-07,715,38,L42896,SH42896,SUP42896
R042897,P26583,2024-01-10,734,32,L42897,SH42897,SUP42897
R042898,P18269,2022-02-22,876,22,L42898,SH42898,SUP42898
R042899,P27842,2023-06-20,38,29,L42899,SH42899,SUP42899
R042900,P13782,2023-02-12,840,35,L42900,SH42900,SUP42900
R042901,P08472,2023-02-24,102,44,L42901,SH42901,SUP42901
R042902,P25231,2023-05-27,258,45,L42902,SH42902,SUP42902
R042903,P21090,2024-01-01,925,11,L42903,SH42903,SUP42903
R042904,P27226,2022-09-11,83,22,L42904,SH42904,SUP42904
R042905,P25292,2023-03-24,727,41,L42905,SH42905,SUP42905
R042906,P06238,2022-11-23,384,9,L42906,SH42906,SUP42906
R042907,P07416,2022-12-08,866,22,L42907,SH42907,SUP42907
R042908,P31118,2022-04-16,408,22,L42908,SH42908,SUP42908
R042909,P13184,2022-12-04,736,33,L42909,SH42909,SUP42909
R042910,P00310,2022-11-27,388,36,L42910,SH42910,SUP42910
R042911,P23095,2023-06-10,61,1,L42911,SH42911,SUP42911
R042912,P34700,2022-12-25,539,40,L42912,SH42912,SUP42912
R042913,P29985,2022-04-02,363,9,L42913,SH42913,SUP42913
R042914,P00209,2022-12-03,142,9,L42914,SH42914,SUP42914
R042915,P20109,2023-04-08,223,11,L42915,SH42915,SUP42915
R042916,P12340,2023-06-15,10,43,L42916,SH42916,SUP42916
R042917,P21507,2024-01-06,534,45,L42917,SH42917,SUP42917
R042918,P26737,2022-11-25,181,48,L42918,SH42918,SUP42918
R042919,P34230,2023-07-08,606,10,L42919,SH42919,SUP42919
R042920,P06334,2023-12-04,963,10,L42920,SH42920,SUP42920
R042921,P16300,2023-05-29,137,42,L42921,SH42921,SUP42921
R042922,P26588,2022-09-06,913,50,L42922,SH42922,SUP42922
R042923,P14235,2023-04-30,849,19,L42923,SH42923,SUP42923
R042924,P05169,2023-01-02,181,43,L42924,SH42924,SUP42924
R042925,P25839,2022-05-18,757,35,L42925,SH42925,SUP42925
R042926,P12940,2022-03-13,172,14,L42926,SH42926,SUP42926
R042927,P01515,2022-11-07,780,4,L42927,SH42927,SUP42927
R042928,P21668,2023-11-04,948,17,L42928,SH42928,SUP42928
R042929,P12384,2022-05-22,772,50,L42929,SH42929,SUP42929
R042930,P13102,2023-07-05,950,18,L42930,SH42930,SUP42930
R042931,P34692,2023-09-02,455,18,L42931,SH42931,SUP42931
R042932,P30943,2023-12-07,474,31,L42932,SH42932,SUP42932
R042933,P16304,2024-01-16,913,27,L42933,SH42933,SUP42933
R042934,P34847,2022-10-10,466,11,L42934,SH42934,SUP42934
R042935,P22439,2023-04-10,245,42,L42935,SH42935,SUP42935
R042936,P10090,2023-03-29,234,36,L42936,SH42936,SUP42936
R042937,P10311,2022-08-11,653,38,L42937,SH42937,SUP42937
R042938,P30690,2022-05-21,313,26,L42938,SH42938,SUP42938
R042939,P16084,2024-01-03,720,44,L42939,SH42939,SUP42939
R042940,P09316,2023-07-14,987,10,L42940,SH42940,SUP42940
R042941,P13319,2022-06-16,22,0,L42941,SH42941,SUP42941
R042942,P15917,2023-12-16,344,2,L42942,SH42942,SUP42942
R042943,P33248,2022-03-19,793,18,L42943,SH42943,SUP42943
R042944,P05372,2022-08-26,476,8,L42944,SH42944,SUP42944
R042945,P15363,2022-02-01,964,46,L42945,SH42945,SUP42945
R042946,P11428,2022-12-03,557,15,L42946,SH42946,SUP42946
R042947,P09719,2023-04-03,185,43,L42947,SH42947,SUP42947
R042948,P12180,2023-01-15,480,10,L42948,SH42948,SUP42948
R042949,P12969,2022-09-05,821,46,L42949,SH42949,SUP42949
R042950,P23217,2022-05-21,61,21,L42950,SH42950,SUP42950
R042951,P01770,2022-01-28,287,37,L42951,SH42951,SUP42951
R042952,P31899,2022-06-06,872,27,L42952,SH42952,SUP42952
R042953,P02057,2023-02-26,831,15,L42953,SH42953,SUP42953
R042954,P18539,2022-08-30,823,22,L42954,SH42954,SUP42954
R042955,P13638,2023-12-15,600,10,L42955,SH42955,SUP42955
R042956,P03506,2022-11-07,369,34,L42956,SH42956,SUP42956
R042957,P00063,2022-01-28,509,35,L42957,SH42957,SUP42957
R042958,P02224,2023-08-24,348,46,L42958,SH42958,SUP42958
R042959,P23427,2022-11-12,811,4,L42959,SH42959,SUP42959
R042960,P24387,2023-01-11,314,37,L42960,SH42960,SUP42960
R042961,P07193,2023-12-30,150,18,L42961,SH42961,SUP42961
R042962,P16769,2022-03-02,243,10,L42962,SH42962,SUP42962
R042963,P15106,2023-11-30,192,1,L42963,SH42963,SUP42963
R042964,P06015,2023-08-14,832,16,L42964,SH42964,SUP42964
R042965,P06406,2023-04-25,708,12,L42965,SH42965,SUP42965
R042966,P24402,2023-10-11,737,6,L42966,SH42966,SUP42966
R042967,P25292,2023-11-23,31,44,L42967,SH42967,SUP42967
R042968,P06608,2022-04-05,803,2,L42968,SH42968,SUP42968
R042969,P22575,2022-02-24,525,14,L42969,SH42969,SUP42969
R042970,P29288,2022-10-19,494,41,L42970,SH42970,SUP42970
R042971,P27124,2023-05-27,115,11,L42971,SH42971,SUP42971
R042972,P11483,2022-09-20,552,24,L42972,SH42972,SUP42972
R042973,P25231,2022-12-31,183,47,L42973,SH42973,SUP42973
R042974,P07455,2022-04-26,952,44,L42974,SH42974,SUP42974
R042975,P34478,2022-12-26,255,12,L42975,SH42975,SUP42975
R042976,P32887,2023-06-02,69,34,L42976,SH42976,SUP42976
R042977,P07786,2023-09-07,769,23,L42977,SH42977,SUP42977
R042978,P25470,2023-01-12,660,36,L42978,SH42978,SUP42978
R042979,P21537,2022-05-06,404,11,L42979,SH42979,SUP42979
R042980,P16774,2023-01-26,603,16,L42980,SH42980,SUP42980
R042981,P15554,2023-03-19,771,33,L42981,SH42981,SUP42981
R042982,P31691,2022-07-07,178,22,L42982,SH42982,SUP42982
R042983,P07757,2022-12-02,142,22,L42983,SH42983,SUP42983
R042984,P23466,2023-06-02,931,43,L42984,SH42984,SUP42984
R042985,P24437,2023-09-30,470,2,L42985,SH42985,SUP42985
R042986,P31486,2022-07-22,621,29,L42986,SH42986,SUP42986
R042987,P08916,2023-09-28,273,3,L42987,SH42987,SUP42987
R042988,P00208,2022-09-01,503,14,L42988,SH42988,SUP42988
R042989,P21929,2022-04-23,579,41,L42989,SH42989,SUP42989
R042990,P30141,2022-12-14,976,24,L42990,SH42990,SUP42990
R042991,P11618,2023-01-04,250,41,L42991,SH42991,SUP42991
R042992,P17182,2022-07-11,83,49,L42992,SH42992,SUP42992
R042993,P13944,2022-06-30,658,38,L42993,SH42993,SUP42993
R042994,P00081,2023-05-21,134,17,L42994,SH42994,SUP42994
R042995,P04082,2023-09-05,807,4,L42995,SH42995,SUP42995
R042996,P27341,2023-08-11,907,29,L42996,SH42996,SUP42996
R042997,P25507,2022-02-15,775,17,L42997,SH42997,SUP42997
R042998,P03563,2023-03-13,909,28,L42998,SH42998,SUP42998
R042999,P02589,2022-12-26,313,4,L42999,SH42999,SUP42999
R043000,P12661,2022-11-23,680,35,L43000,SH43000,SUP43000
R043001,P27926,2023-10-20,408,22,L43001,SH43001,SUP43001
R043002,P22238,2023-10-10,251,4,L43002,SH43002,SUP43002
R043003,P34162,2023-09-22,986,48,L43003,SH43003,SUP43003
R043004,P24277,2022-08-07,478,30,L43004,SH43004,SUP43004
R043005,P05440,2023-08-23,148,29,L43005,SH43005,SUP43005
R043006,P07418,2022-05-16,394,2,L43006,SH43006,SUP43006
R043007,P18518,2022-04-25,809,43,L43007,SH43007,SUP43007
R043008,P22047,2024-01-06,609,25,L43008,SH43008,SUP43008
R043009,P08548,2022-04-17,159,27,L43009,SH43009,SUP43009
R043010,P24454,2023-09-20,440,32,L43010,SH43010,SUP43010
R043011,P11553,2023-06-13,250,41,L43011,SH43011,SUP43011
R043012,P20734,2022-02-14,251,21,L43012,SH43012,SUP43012
R043013,P01744,2022-07-20,268,42,L43013,SH43013,SUP43013
R043014,P04298,2023-09-20,224,17,L43014,SH43014,SUP43014
R043015,P23369,2023-06-27,52,24,L43015,SH43015,SUP43015
R043016,P06027,2022-03-09,478,1,L43016,SH43016,SUP43016
R043017,P06728,2023-11-21,111,15,L43017,SH43017,SUP43017
R043018,P11004,2022-02-11,408,4,L43018,SH43018,SUP43018
R043019,P13949,2023-12-10,585,26,L43019,SH43019,SUP43019
R043020,P19258,2022-03-19,142,22,L43020,SH43020,SUP43020
R043021,P16236,2023-06-11,427,40,L43021,SH43021,SUP43021
R043022,P11117,2023-04-16,486,19,L43022,SH43022,SUP43022
R043023,P07967,2022-10-31,222,49,L43023,SH43023,SUP43023
R043024,P05931,2023-07-15,483,29,L43024,SH43024,SUP43024
R043025,P32028,2022-11-23,244,48,L43025,SH43025,SUP43025
R043026,P09028,2023-12-19,201,7,L43026,SH43026,SUP43026
R043027,P12322,2023-05-11,401,19,L43027,SH43027,SUP43027
R043028,P20847,2023-05-08,654,18,L43028,SH43028,SUP43028
R043029,P14964,2022-05-01,365,39,L43029,SH43029,SUP43029
R043030,P06032,2023-07-30,124,37,L43030,SH43030,SUP43030
R043031,P02884,2022-02-03,1000,39,L43031,SH43031,SUP43031
R043032,P11246,2022-10-06,732,0,L43032,SH43032,SUP43032
R043033,P07529,2023-10-11,363,48,L43033,SH43033,SUP43033
R043034,P29147,2024-01-24,95,37,L43034,SH43034,SUP43034
R043035,P15790,2023-06-21,458,47,L43035,SH43035,SUP43035
R043036,P18541,2022-05-21,248,43,L43036,SH43036,SUP43036
R043037,P24468,2022-09-25,695,13,L43037,SH43037,SUP43037
R043038,P14405,2022-11-28,121,20,L43038,SH43038,SUP43038
R043039,P17451,2022-10-07,394,47,L43039,SH43039,SUP43039
R043040,P06484,2024-01-04,63,25,L43040,SH43040,SUP43040
R043041,P03731,2023-11-17,550,44,L43041,SH43041,SUP43041
R043042,P00982,2023-06-26,529,23,L43042,SH43042,SUP43042
R043043,P22706,2023-08-27,647,0,L43043,SH43043,SUP43043
R043044,P08724,2023-02-17,348,4,L43044,SH43044,SUP43044
R043045,P33333,2023-05-24,255,46,L43045,SH43045,SUP43045
R043046,P12747,2023-02-24,449,6,L43046,SH43046,SUP43046
R043047,P34177,2023-12-17,756,3,L43047,SH43047,SUP43047
R043048,P08743,2022-07-30,994,38,L43048,SH43048,SUP43048
R043049,P16647,2023-04-16,896,39,L43049,SH43049,SUP43049
R043050,P00719,2022-02-18,407,0,L43050,SH43050,SUP43050
R043051,P26894,2022-07-22,699,7,L43051,SH43051,SUP43051
R043052,P24044,2023-08-02,595,28,L43052,SH43052,SUP43052
R043053,P03823,2023-06-30,248,17,L43053,SH43053,SUP43053
R043054,P08895,2023-05-31,979,22,L43054,SH43054,SUP43054
R043055,P09046,2024-01-13,355,17,L43055,SH43055,SUP43055
R043056,P09704,2022-11-03,945,42,L43056,SH43056,SUP43056
R043057,P22336,2023-06-25,792,10,L43057,SH43057,SUP43057
R043058,P22202,2023-07-06,82,24,L43058,SH43058,SUP43058
R043059,P19552,2022-05-22,305,39,L43059,SH43059,SUP43059
R043060,P22728,2023-08-20,160,13,L43060,SH43060,SUP43060
R043061,P03800,2023-04-17,721,41,L43061,SH43061,SUP43061
R043062,P22679,2023-06-27,420,35,L43062,SH43062,SUP43062
R043063,P11733,2022-09-26,922,27,L43063,SH43063,SUP43063
R043064,P16473,2022-12-11,466,22,L43064,SH43064,SUP43064
R043065,P17124,2022-05-24,491,44,L43065,SH43065,SUP43065
R043066,P17095,2022-04-23,709,27,L43066,SH43066,SUP43066
R043067,P20691,2023-01-08,110,25,L43067,SH43067,SUP43067
R043068,P26639,2022-01-30,941,49,L43068,SH43068,SUP43068
R043069,P32268,2022-03-17,112,19,L43069,SH43069,SUP43069
R043070,P07830,2023-08-12,758,21,L43070,SH43070,SUP43070
R043071,P01711,2022-10-05,444,17,L43071,SH43071,SUP43071
R043072,P15933,2022-08-06,986,14,L43072,SH43072,SUP43072
R043073,P06147,2023-08-04,145,34,L43073,SH43073,SUP43073
R043074,P25851,2023-11-06,535,23,L43074,SH43074,SUP43074
R043075,P05153,2022-08-11,825,16,L43075,SH43075,SUP43075
R043076,P06364,2022-09-29,385,31,L43076,SH43076,SUP43076
R043077,P26899,2022-11-11,768,45,L43077,SH43077,SUP43077
R043078,P17843,2024-01-09,458,47,L43078,SH43078,SUP43078
R043079,P17503,2022-07-14,803,9,L43079,SH43079,SUP43079
R043080,P25135,2022-04-10,5,9,L43080,SH43080,SUP43080
R043081,P22217,2023-01-14,75,28,L43081,SH43081,SUP43081
R043082,P17263,2023-07-03,275,15,L43082,SH43082,SUP43082
R043083,P15577,2022-11-30,452,7,L43083,SH43083,SUP43083
R043084,P02445,2023-02-06,645,35,L43084,SH43084,SUP43084
R043085,P26495,2022-05-26,833,12,L43085,SH43085,SUP43085
R043086,P13320,2023-02-15,804,7,L43086,SH43086,SUP43086
R043087,P19620,2022-05-02,835,5,L43087,SH43087,SUP43087
R043088,P08090,2023-03-10,692,12,L43088,SH43088,SUP43088
R043089,P13570,2023-12-31,605,14,L43089,SH43089,SUP43089
R043090,P04421,2023-11-28,586,3,L43090,SH43090,SUP43090
R043091,P25096,2023-09-20,454,38,L43091,SH43091,SUP43091
R043092,P17511,2023-06-30,848,40,L43092,SH43092,SUP43092
R043093,P12030,2022-06-22,516,43,L43093,SH43093,SUP43093
R043094,P14958,2023-03-24,827,5,L43094,SH43094,SUP43094
R043095,P33831,2022-03-11,613,45,L43095,SH43095,SUP43095
R043096,P20273,2022-09-09,696,22,L43096,SH43096,SUP43096
R043097,P14056,2024-01-06,914,5,L43097,SH43097,SUP43097
R043098,P01935,2022-10-04,553,15,L43098,SH43098,SUP43098
R043099,P02880,2023-09-28,276,43,L43099,SH43099,SUP43099
R043100,P14721,2022-04-03,163,2,L43100,SH43100,SUP43100
R043101,P26612,2023-08-03,629,12,L43101,SH43101,SUP43101
R043102,P13976,2022-11-20,392,15,L43102,SH43102,SUP43102
R043103,P27368,2022-02-19,566,50,L43103,SH43103,SUP43103
R043104,P06217,2023-05-09,811,0,L43104,SH43104,SUP43104
R043105,P17927,2022-05-25,650,47,L43105,SH43105,SUP43105
R043106,P17700,2023-11-12,340,42,L43106,SH43106,SUP43106
R043107,P07210,2022-12-16,222,8,L43107,SH43107,SUP43107
R043108,P32189,2022-08-15,197,25,L43108,SH43108,SUP43108
R043109,P13793,2023-04-22,93,44,L43109,SH43109,SUP43109
R043110,P25696,2023-07-07,791,5,L43110,SH43110,SUP43110
R043111,P28044,2023-11-25,992,10,L43111,SH43111,SUP43111
R043112,P06884,2023-10-28,530,42,L43112,SH43112,SUP43112
R043113,P13557,2023-04-18,302,4,L43113,SH43113,SUP43113
R043114,P09920,2022-05-24,2,0,L43114,SH43114,SUP43114
R043115,P30366,2022-09-24,111,37,L43115,SH43115,SUP43115
R043116,P12531,2023-12-29,472,46,L43116,SH43116,SUP43116
R043117,P15415,2022-07-26,819,23,L43117,SH43117,SUP43117
R043118,P20576,2023-02-11,625,22,L43118,SH43118,SUP43118
R043119,P02889,2023-01-11,865,19,L43119,SH43119,SUP43119
R043120,P04364,2023-11-10,509,18,L43120,SH43120,SUP43120
R043121,P25145,2023-11-03,321,20,L43121,SH43121,SUP43121
R043122,P18856,2023-03-22,420,43,L43122,SH43122,SUP43122
R043123,P04968,2023-03-04,976,43,L43123,SH43123,SUP43123
R043124,P08615,2022-06-13,282,19,L43124,SH43124,SUP43124
R043125,P34425,2022-08-01,47,39,L43125,SH43125,SUP43125
R043126,P01178,2023-03-18,914,12,L43126,SH43126,SUP43126
R043127,P10052,2022-11-28,78,35,L43127,SH43127,SUP43127
R043128,P20588,2022-08-16,289,39,L43128,SH43128,SUP43128
R043129,P18360,2022-11-01,366,42,L43129,SH43129,SUP43129
R043130,P11330,2024-01-25,53,44,L43130,SH43130,SUP43130
R043131,P34818,2023-10-17,14,39,L43131,SH43131,SUP43131
R043132,P29025,2023-12-26,923,38,L43132,SH43132,SUP43132
R043133,P10206,2023-02-13,3,3,L43133,SH43133,SUP43133
R043134,P33382,2023-07-15,895,25,L43134,SH43134,SUP43134
R043135,P14388,2022-10-20,736,47,L43135,SH43135,SUP43135
R043136,P02447,2023-02-11,982,14,L43136,SH43136,SUP43136
R043137,P13043,2023-07-26,267,48,L43137,SH43137,SUP43137
R043138,P23249,2023-08-31,140,40,L43138,SH43138,SUP43138
R043139,P23675,2023-11-22,185,29,L43139,SH43139,SUP43139
R043140,P27994,2023-06-26,503,5,L43140,SH43140,SUP43140
R043141,P04754,2023-05-08,665,16,L43141,SH43141,SUP43141
