sales_id,product_id,sale_date,quantity_sold,sale_price_per_unit,customer_id,sales_region_id,salesperson_id
S053040,P12569,2022-10-11,175,935.07,C53040,R53040,SP53040
S053041,P26538,2023-07-04,362,977.22,C53041,R53041,SP53041
S053042,P07286,2024-01-18,313,981.5,C53042,R53042,SP53042
S053043,P31437,2023-04-06,208,988.32,C53043,R53043,SP53043
S053044,P07291,2022-03-11,106,555.04,C53044,R53044,SP53044
S053045,P03278,2023-01-10,24,584.04,C53045,R53045,SP53045
S053046,P13332,2023-10-25,214,883.01,C53046,R53046,SP53046
S053047,P03118,2022-02-28,266,992.89,C53047,R53047,SP53047
S053048,P14844,2023-10-18,461,666.5,C53048,R53048,SP53048
S053049,P10882,2022-09-22,289,549.3,C53049,R53049,SP53049
S053050,P15468,2022-05-17,454,878.64,C53050,R53050,SP53050
S053051,P26859,2022-09-25,104,871.15,C53051,R53051,SP53051
S053052,P34230,2022-07-22,211,885.22,C53052,R53052,SP53052
S053053,P02021,2023-05-07,213,869.45,C53053,R53053,SP53053
S053054,P17496,2022-03-03,250,775.45,C53054,R53054,SP53054
S053055,P18241,2022-02-16,234,547.04,C53055,R53055,SP53055
S053056,P15114,2022-03-26,237,979.35,C53056,R53056,SP53056
S053057,P15772,2022-06-07,295,569.1,C53057,R53057,SP53057
S053058,P24231,2023-01-05,235,536.72,C53058,R53058,SP53058
S053059,P30277,2022-10-04,226,776.86,C53059,R53059,SP53059
S053060,P08606,2022-08-21,467,621.38,C53060,R53060,SP53060
S053061,P14445,2023-08-08,456,749.44,C53061,R53061,SP53061
S053062,P18326,2022-10-15,490,784.06,C53062,R53062,SP53062
S053063,P06142,2022-05-18,135,581.42,C53063,R53063,SP53063
S053064,P10584,2023-11-14,87,828.32,C53064,R53064,SP53064
S053065,P21272,2023-10-14,247,971.32,C53065,R53065,SP53065
S053066,P13481,2023-03-04,186,571.13,C53066,R53066,SP53066
S053067,P32226,2022-12-10,166,624.57,C53067,R53067,SP53067
S053068,P30347,2022-12-08,30,698.46,C53068,R53068,SP53068
S053069,P25541,2022-05-09,153,692.32,C53069,R53069,SP53069
S053070,P02544,2022-08-29,172,614.66,C53070,R53070,SP53070
S053071,P02908,2022-09-16,189,991.02,C53071,R53071,SP53071
S053072,P28539,2023-11-13,134,959.97,C53072,R53072,SP53072
S053073,P11748,2023-06-08,438,810.39,C53073,R53073,SP53073
S053074,P18765,2022-01-27,125,811.52,C53074,R53074,SP53074
S053075,P28570,2023-10-09,10,977.66,C53075,R53075,SP53075
S053076,P12951,2022-07-08,342,527.1,C53076,R53076,SP53076
S053077,P02576,2022-10-07,319,558.63,C53077,R53077,SP53077
S053078,P30602,2022-04-30,154,761.74,C53078,R53078,SP53078
S053079,P16736,2024-01-05,108,729.54,C53079,R53079,SP53079
S053080,P20565,2022-07-10,44,798.18,C53080,R53080,SP53080
S053081,P18462,2023-02-11,86,988.52,C53081,R53081,SP53081
S053082,P00474,2022-07-03,236,553.89,C53082,R53082,SP53082
S053083,P09518,2023-07-30,147,997.05,C53083,R53083,SP53083
S053084,P31946,2023-07-26,416,669.54,C53084,R53084,SP53084
S053085,P33590,2023-06-12,495,711.21,C53085,R53085,SP53085
S053086,P29352,2023-04-28,432,687.66,C53086,R53086,SP53086
S053087,P29990,2022-06-30,496,924.78,C53087,R53087,SP53087
S053088,P25354,2024-01-14,354,835.16,C53088,R53088,SP53088
S053089,P06368,2023-05-27,76,701.22,C53089,R53089,SP53089
S053090,P28689,2022-09-27,244,848.68,C53090,R53090,SP53090
S053091,P04103,2023-08-15,394,794.53,C53091,R53091,SP53091
S053092,P14195,2022-10-31,128,944.29,C53092,R53092,SP53092
S053093,P02404,2023-12-07,171,968.03,C53093,R53093,SP53093
S053094,P13184,2023-11-28,360,561.14,C53094,R53094,SP53094
S053095,P12151,2023-11-19,418,836.52,C53095,R53095,SP53095
S053096,P03347,2022-08-23,46,894.88,C53096,R53096,SP53096
S053097,P00319,2023-01-23,486,883.61,C53097,R53097,SP53097
S053098,P15353,2022-06-09,445,946.34,C53098,R53098,SP53098
S053099,P25158,2022-12-07,69,967.11,C53099,R53099,SP53099
S053100,P26495,2023-10-27,199,564.65,C53100,R53100,SP53100
S053101,P30309,2023-01-31,225,817.64,C53101,R53101,SP53101
S053102,P11948,2023-03-08,105,810.39,C53102,R53102,SP53102
S053103,P27326,2022-04-07,362,852.06,C53103,R53103,SP53103
S053104,P26913,2023-09-30,108,772.6,C53104,R53104,SP53104
S053105,P01026,2023-07-30,496,995.62,C53105,R53105,SP53105
S053106,P02889,2023-12-09,10,822.24,C53106,R53106,SP53106
S053107,P28744,2023-12-20,390,582.87,C53107,R53107,SP53107
S053108,P17580,2022-08-03,499,991.34,C53108,R53108,SP53108
S053109,P30712,2022-04-02,209,853.29,C53109,R53109,SP53109
S053110,P12280,2022-10-24,410,750.0,C53110,R53110,SP53110
S053111,P04607,2022-12-27,420,721.33,C53111,R53111,SP53111
S053112,P31706,2022-11-19,8,587.62,C53112,R53112,SP53112
S053113,P12289,2023-01-01,457,943.29,C53113,R53113,SP53113
S053114,P28959,2024-01-09,153,736.14,C53114,R53114,SP53114
S053115,P17324,2022-06-02,273,620.16,C53115,R53115,SP53115
S053116,P18403,2022-07-08,347,884.06,C53116,R53116,SP53116
S053117,P25965,2022-08-25,70,684.12,C53117,R53117,SP53117
S053118,P24576,2022-02-08,402,965.34,C53118,R53118,SP53118
S053119,P15544,2022-09-09,209,655.1,C53119,R53119,SP53119
S053120,P29674,2022-06-16,151,842.04,C53120,R53120,SP53120
S053121,P27782,2022-03-30,479,913.84,C53121,R53121,SP53121
S053122,P20476,2023-05-20,470,753.92,C53122,R53122,SP53122
S053123,P03627,2023-11-17,227,725.42,C53123,R53123,SP53123
S053124,P22298,2023-03-28,120,903.53,C53124,R53124,SP53124
S053125,P26105,2022-03-30,385,590.78,C53125,R53125,SP53125
S053126,P06521,2022-03-08,67,934.29,C53126,R53126,SP53126
S053127,P31662,2023-12-26,372,576.79,C53127,R53127,SP53127
S053128,P18282,2023-04-22,500,521.5,C53128,R53128,SP53128
S053129,P16396,2024-01-06,142,851.64,C53129,R53129,SP53129
S053130,P31555,2023-09-09,145,903.31,C53130,R53130,SP53130
S053131,P31893,2022-12-30,331,713.08,C53131,R53131,SP53131
S053132,P18781,2022-02-08,126,666.57,C53132,R53132,SP53132
S053133,P03672,2022-07-11,378,769.18,C53133,R53133,SP53133
S053134,P17528,2022-03-25,12,700.47,C53134,R53134,SP53134
S053135,P07891,2023-09-20,12,748.92,C53135,R53135,SP53135
S053136,P34568,2023-09-06,88,820.12,C53136,R53136,SP53136
S053137,P14154,2023-07-25,447,884.85,C53137,R53137,SP53137
S053138,P29593,2022-06-11,394,989.82,C53138,R53138,SP53138
S053139,P00267,2022-06-02,150,890.34,C53139,R53139,SP53139
S053140,P20127,2022-09-12,359,863.83,C53140,R53140,SP53140
S053141,P22659,2023-10-03,452,857.47,C53141,R53141,SP53141
S053142,P14005,2022-03-29,205,766.22,C53142,R53142,SP53142
S053143,P01149,2023-07-20,276,506.52,C53143,R53143,SP53143
S053144,P01648,2022-07-24,440,840.61,C53144,R53144,SP53144
S053145,P03363,2023-02-07,122,893.34,C53145,R53145,SP53145
S053146,P16555,2022-07-31,350,519.3,C53146,R53146,SP53146
S053147,P05823,2022-07-06,211,534.52,C53147,R53147,SP53147
S053148,P15790,2023-02-04,167,864.85,C53148,R53148,SP53148
S053149,P16259,2023-02-23,393,643.41,C53149,R53149,SP53149
S053150,P16909,2022-06-25,474,544.22,C53150,R53150,SP53150
S053151,P26945,2023-07-06,306,811.85,C53151,R53151,SP53151
S053152,P21411,2023-10-01,390,625.18,C53152,R53152,SP53152
S053153,P12069,2022-04-25,279,931.06,C53153,R53153,SP53153
S053154,P01900,2023-09-23,389,866.36,C53154,R53154,SP53154
S053155,P30130,2023-11-30,233,815.45,C53155,R53155,SP53155
S053156,P07000,2023-08-09,182,848.46,C53156,R53156,SP53156
S053157,P28849,2023-08-07,441,946.53,C53157,R53157,SP53157
S053158,P18524,2022-04-03,156,648.0,C53158,R53158,SP53158
S053159,P25777,2022-07-07,305,659.06,C53159,R53159,SP53159
S053160,P00250,2022-11-16,134,727.7,C53160,R53160,SP53160
S053161,P11783,2023-02-09,269,915.21,C53161,R53161,SP53161
S053162,P18429,2023-11-06,40,541.14,C53162,R53162,SP53162
S053163,P03471,2023-09-11,170,801.9,C53163,R53163,SP53163
S053164,P32023,2022-06-05,226,969.33,C53164,R53164,SP53164
S053165,P11344,2022-07-29,260,577.77,C53165,R53165,SP53165
S053166,P02323,2022-06-22,258,886.23,C53166,R53166,SP53166
S053167,P00874,2022-12-15,21,871.92,C53167,R53167,SP53167
S053168,P30852,2023-06-08,279,614.6,C53168,R53168,SP53168
S053169,P05937,2022-03-20,208,576.53,C53169,R53169,SP53169
S053170,P24425,2023-02-19,69,790.27,C53170,R53170,SP53170
S053171,P33879,2023-01-07,477,635.67,C53171,R53171,SP53171
S053172,P18107,2022-09-01,86,889.52,C53172,R53172,SP53172
S053173,P06616,2023-09-20,17,695.39,C53173,R53173,SP53173
S053174,P15866,2022-10-04,318,773.83,C53174,R53174,SP53174
S053175,P04753,2022-07-04,348,628.47,C53175,R53175,SP53175
S053176,P22694,2023-09-07,294,957.69,C53176,R53176,SP53176
S053177,P22868,2023-08-27,23,844.88,C53177,R53177,SP53177
S053178,P25719,2023-08-04,353,977.02,C53178,R53178,SP53178
S053179,P03004,2024-01-02,265,943.89,C53179,R53179,SP53179
S053180,P00588,2023-01-08,125,651.28,C53180,R53180,SP53180
S053181,P07396,2023-12-08,153,976.6,C53181,R53181,SP53181
S053182,P33711,2022-03-31,367,869.42,C53182,R53182,SP53182
S053183,P07294,2023-11-20,206,659.81,C53183,R53183,SP53183
S053184,P23391,2022-10-29,291,715.82,C53184,R53184,SP53184
S053185,P07395,2023-07-18,380,992.99,C53185,R53185,SP53185
S053186,P16108,2022-04-02,250,644.25,C53186,R53186,SP53186
S053187,P27485,2022-07-01,478,509.41,C53187,R53187,SP53187
S053188,P23461,2022-10-03,328,598.4,C53188,R53188,SP53188
S053189,P11538,2023-06-14,487,939.17,C53189,R53189,SP53189
S053190,P07856,2023-08-15,177,837.75,C53190,R53190,SP53190
S053191,P02670,2022-03-05,456,730.85,C53191,R53191,SP53191
S053192,P13691,2022-12-27,343,849.32,C53192,R53192,SP53192
S053193,P16315,2023-03-18,420,775.76,C53193,R53193,SP53193
S053194,P34703,2022-03-15,139,684.84,C53194,R53194,SP53194
S053195,P30690,2022-12-15,428,535.91,C53195,R53195,SP53195
S053196,P02274,2023-07-11,500,660.8,C53196,R53196,SP53196
S053197,P24538,2022-02-06,93,759.53,C53197,R53197,SP53197
S053198,P17364,2023-05-22,276,608.42,C53198,R53198,SP53198
S053199,P27293,2023-01-01,261,564.99,C53199,R53199,SP53199
S053200,P03977,2022-07-16,187,509.72,C53200,R53200,SP53200
S053201,P30612,2023-01-14,215,956.59,C53201,R53201,SP53201
S053202,P14751,2023-12-27,155,714.0,C53202,R53202,SP53202
S053203,P15648,2022-03-25,360,837.32,C53203,R53203,SP53203
S053204,P12702,2022-04-24,155,960.68,C53204,R53204,SP53204
S053205,P33772,2023-01-02,90,778.2,C53205,R53205,SP53205
S053206,P05345,2023-03-05,307,798.28,C53206,R53206,SP53206
S053207,P29714,2022-10-28,429,655.48,C53207,R53207,SP53207
S053208,P30350,2023-06-03,128,939.54,C53208,R53208,SP53208
S053209,P13924,2022-04-29,117,992.39,C53209,R53209,SP53209
S053210,P04793,2022-03-13,423,923.95,C53210,R53210,SP53210
S053211,P11709,2022-08-31,38,748.21,C53211,R53211,SP53211
S053212,P03141,2023-04-02,6,692.64,C53212,R53212,SP53212
S053213,P19877,2022-07-07,210,991.55,C53213,R53213,SP53213
S053214,P33644,2022-07-10,145,893.92,C53214,R53214,SP53214
S053215,P16885,2023-11-08,288,653.82,C53215,R53215,SP53215
S053216,P31683,2023-07-30,13,836.9,C53216,R53216,SP53216
S053217,P00874,2022-08-08,397,555.58,C53217,R53217,SP53217
S053218,P03070,2022-08-26,129,687.3,C53218,R53218,SP53218
S053219,P11745,2024-01-16,119,844.78,C53219,R53219,SP53219
S053220,P12510,2023-09-22,221,949.92,C53220,R53220,SP53220
S053221,P00173,2023-07-12,194,886.35,C53221,R53221,SP53221
S053222,P22372,2023-08-24,479,989.95,C53222,R53222,SP53222
S053223,P02860,2022-07-04,54,694.68,C53223,R53223,SP53223
S053224,P07505,2022-04-01,306,576.34,C53224,R53224,SP53224
S053225,P12748,2023-02-18,388,848.63,C53225,R53225,SP53225
S053226,P00865,2022-02-16,165,694.75,C53226,R53226,SP53226
S053227,P16580,2023-08-04,488,982.95,C53227,R53227,SP53227
S053228,P34543,2022-10-26,65,860.6,C53228,R53228,SP53228
S053229,P16149,2023-10-31,162,825.33,C53229,R53229,SP53229
S053230,P12412,2022-10-11,28,801.51,C53230,R53230,SP53230
S053231,P16777,2023-05-23,251,503.8,C53231,R53231,SP53231
S053232,P04823,2022-02-16,231,776.18,C53232,R53232,SP53232
S053233,P05840,2023-06-17,206,914.91,C53233,R53233,SP53233
S053234,P10337,2022-08-22,198,845.53,C53234,R53234,SP53234
S053235,P11978,2023-09-17,406,916.73,C53235,R53235,SP53235
S053236,P15751,2023-07-09,175,610.16,C53236,R53236,SP53236
S053237,P02815,2022-12-07,227,546.85,C53237,R53237,SP53237
S053238,P12976,2024-01-11,118,996.65,C53238,R53238,SP53238
S053239,P27514,2023-02-21,498,855.84,C53239,R53239,SP53239
S053240,P29520,2023-02-09,173,666.34,C53240,R53240,SP53240
S053241,P18903,2022-12-01,213,692.7,C53241,R53241,SP53241
S053242,P22693,2022-02-05,220,930.58,C53242,R53242,SP53242
S053243,P06082,2022-03-26,88,560.1,C53243,R53243,SP53243
S053244,P00514,2022-11-28,379,954.48,C53244,R53244,SP53244
S053245,P27429,2022-12-09,465,525.39,C53245,R53245,SP53245
S053246,P21230,2022-11-28,2,676.04,C53246,R53246,SP53246
S053247,P02012,2022-01-30,241,549.61,C53247,R53247,SP53247
S053248,P03806,2023-04-29,145,764.88,C53248,R53248,SP53248
S053249,P05674,2022-08-09,438,937.74,C53249,R53249,SP53249
S053250,P18844,2022-05-07,353,650.45,C53250,R53250,SP53250
S053251,P05258,2024-01-03,221,825.15,C53251,R53251,SP53251
S053252,P27696,2022-09-08,259,690.51,C53252,R53252,SP53252
S053253,P18546,2022-07-31,169,682.68,C53253,R53253,SP53253
S053254,P11538,2022-06-10,399,756.0,C53254,R53254,SP53254
S053255,P32931,2022-11-13,192,917.6,C53255,R53255,SP53255
S053256,P05597,2022-10-16,355,793.31,C53256,R53256,SP53256
S053257,P00877,2022-11-01,65,658.22,C53257,R53257,SP53257
S053258,P31096,2024-01-17,153,628.37,C53258,R53258,SP53258
S053259,P14792,2022-10-22,263,764.95,C53259,R53259,SP53259
S053260,P11872,2022-06-25,443,648.78,C53260,R53260,SP53260
S053261,P05782,2023-01-18,243,893.68,C53261,R53261,SP53261
S053262,P17889,2023-08-30,100,608.85,C53262,R53262,SP53262
S053263,P32534,2023-07-07,261,727.04,C53263,R53263,SP53263
S053264,P32763,2023-11-25,473,810.68,C53264,R53264,SP53264
S053265,P16497,2022-08-21,290,804.02,C53265,R53265,SP53265
S053266,P13699,2023-12-27,5,872.92,C53266,R53266,SP53266
S053267,P09492,2022-05-31,218,512.07,C53267,R53267,SP53267
S053268,P02314,2022-07-25,18,958.71,C53268,R53268,SP53268
S053269,P06466,2024-01-09,5,809.65,C53269,R53269,SP53269
S053270,P16059,2022-02-21,121,959.92,C53270,R53270,SP53270
S053271,P00131,2023-09-03,454,671.09,C53271,R53271,SP53271
S053272,P32230,2023-06-26,243,727.27,C53272,R53272,SP53272
S053273,P06105,2022-11-27,455,776.02,C53273,R53273,SP53273
S053274,P23571,2022-10-05,296,704.32,C53274,R53274,SP53274
S053275,P24427,2022-03-28,105,944.43,C53275,R53275,SP53275
S053276,P12456,2023-10-20,129,782.79,C53276,R53276,SP53276
S053277,P14775,2022-02-07,17,847.24,C53277,R53277,SP53277
S053278,P10726,2022-03-29,11,770.94,C53278,R53278,SP53278
S053279,P12960,2023-12-23,129,887.08,C53279,R53279,SP53279
S053280,P23012,2022-11-17,2,922.28,C53280,R53280,SP53280
S053281,P05565,2023-05-04,395,771.31,C53281,R53281,SP53281
S053282,P24787,2023-02-14,418,528.29,C53282,R53282,SP53282
S053283,P25865,2022-05-19,98,763.63,C53283,R53283,SP53283
S053284,P12425,2022-02-12,228,538.0,C53284,R53284,SP53284
S053285,P04564,2023-01-22,218,843.96,C53285,R53285,SP53285
S053286,P28135,2023-06-17,380,739.42,C53286,R53286,SP53286
S053287,P33953,2023-11-15,128,821.63,C53287,R53287,SP53287
S053288,P23407,2023-09-02,125,581.33,C53288,R53288,SP53288
S053289,P11375,2022-05-04,448,812.77,C53289,R53289,SP53289
S053290,P15387,2022-04-02,213,986.77,C53290,R53290,SP53290
S053291,P21291,2023-08-08,411,517.97,C53291,R53291,SP53291
S053292,P16145,2023-09-28,298,934.83,C53292,R53292,SP53292
S053293,P28434,2022-05-18,142,814.35,C53293,R53293,SP53293
S053294,P11942,2023-07-13,361,545.54,C53294,R53294,SP53294
S053295,P02371,2024-01-09,202,803.84,C53295,R53295,SP53295
S053296,P15831,2022-09-25,485,536.09,C53296,R53296,SP53296
S053297,P07416,2022-02-12,342,982.73,C53297,R53297,SP53297
S053298,P14826,2023-03-13,267,557.26,C53298,R53298,SP53298
S053299,P23261,2022-06-13,419,543.11,C53299,R53299,SP53299
S053300,P06139,2023-11-17,234,595.91,C53300,R53300,SP53300
S053301,P26057,2022-01-28,414,970.16,C53301,R53301,SP53301
S053302,P01747,2022-06-25,120,643.64,C53302,R53302,SP53302
S053303,P34999,2023-12-07,285,698.78,C53303,R53303,SP53303
S053304,P10123,2023-02-23,436,502.35,C53304,R53304,SP53304
S053305,P02192,2023-01-07,209,880.81,C53305,R53305,SP53305
S053306,P05300,2022-08-29,48,740.63,C53306,R53306,SP53306
S053307,P09288,2022-04-15,303,555.95,C53307,R53307,SP53307
S053308,P28471,2024-01-16,401,704.17,C53308,R53308,SP53308
S053309,P31995,2022-11-03,488,904.64,C53309,R53309,SP53309
S053310,P29809,2023-02-01,337,856.29,C53310,R53310,SP53310
S053311,P09038,2022-10-21,98,692.82,C53311,R53311,SP53311
S053312,P13998,2023-09-13,237,674.16,C53312,R53312,SP53312
S053313,P12373,2024-01-10,398,974.28,C53313,R53313,SP53313
S053314,P05095,2022-07-20,289,570.44,C53314,R53314,SP53314
S053315,P08241,2023-01-19,336,546.46,C53315,R53315,SP53315
S053316,P11859,2022-01-25,373,698.89,C53316,R53316,SP53316
S053317,P20217,2023-05-21,427,865.79,C53317,R53317,SP53317
S053318,P29152,2023-05-24,193,599.69,C53318,R53318,SP53318
S053319,P07203,2022-05-07,490,602.31,C53319,R53319,SP53319
S053320,P22681,2023-09-03,77,654.2,C53320,R53320,SP53320
S053321,P21349,2022-07-24,100,751.26,C53321,R53321,SP53321
S053322,P29339,2022-07-20,203,790.77,C53322,R53322,SP53322
S053323,P04463,2024-01-18,104,529.23,C53323,R53323,SP53323
S053324,P15748,2023-08-19,462,864.7,C53324,R53324,SP53324
S053325,P25647,2022-10-30,453,820.2,C53325,R53325,SP53325
S053326,P24229,2023-01-01,287,987.27,C53326,R53326,SP53326
S053327,P24431,2023-03-20,192,601.39,C53327,R53327,SP53327
S053328,P06221,2022-09-04,17,566.04,C53328,R53328,SP53328
S053329,P02276,2023-12-25,199,744.18,C53329,R53329,SP53329
S053330,P33127,2022-05-02,221,882.74,C53330,R53330,SP53330
S053331,P27251,2023-05-13,274,918.91,C53331,R53331,SP53331
S053332,P00414,2023-01-02,375,687.78,C53332,R53332,SP53332
S053333,P14285,2023-11-28,365,555.8,C53333,R53333,SP53333
S053334,P02247,2022-07-30,333,715.66,C53334,R53334,SP53334
S053335,P29088,2022-05-23,476,739.14,C53335,R53335,SP53335
S053336,P21086,2022-01-26,98,897.36,C53336,R53336,SP53336
S053337,P02529,2022-09-20,192,590.47,C53337,R53337,SP53337
S053338,P33216,2023-04-19,189,959.79,C53338,R53338,SP53338
S053339,P17469,2023-10-07,59,664.24,C53339,R53339,SP53339
S053340,P18575,2022-03-17,4,992.38,C53340,R53340,SP53340
S053341,P33820,2022-08-30,105,879.96,C53341,R53341,SP53341
S053342,P24820,2022-11-01,33,554.81,C53342,R53342,SP53342
S053343,P09678,2022-07-23,72,564.55,C53343,R53343,SP53343
S053344,P05672,2022-03-04,297,565.78,C53344,R53344,SP53344
S053345,P12178,2023-05-23,238,624.0,C53345,R53345,SP53345
S053346,P00836,2022-02-26,114,988.77,C53346,R53346,SP53346
S053347,P25112,2023-12-04,75,881.29,C53347,R53347,SP53347
S053348,P07616,2023-05-13,366,525.31,C53348,R53348,SP53348
S053349,P17044,2023-12-27,400,927.2,C53349,R53349,SP53349
S053350,P08116,2023-09-17,116,991.79,C53350,R53350,SP53350
S053351,P12583,2022-06-24,345,888.94,C53351,R53351,SP53351
S053352,P15080,2022-07-21,205,586.1,C53352,R53352,SP53352
S053353,P28238,2022-05-15,205,918.61,C53353,R53353,SP53353
S053354,P17502,2022-03-25,232,704.04,C53354,R53354,SP53354
S053355,P23533,2022-07-24,426,707.39,C53355,R53355,SP53355
S053356,P09909,2022-09-12,118,883.04,C53356,R53356,SP53356
S053357,P32590,2023-07-30,231,621.88,C53357,R53357,SP53357
S053358,P21571,2023-12-17,1,888.17,C53358,R53358,SP53358
S053359,P22880,2022-09-30,2,649.11,C53359,R53359,SP53359
S053360,P01502,2023-10-01,319,909.52,C53360,R53360,SP53360
S053361,P06308,2022-10-21,319,916.18,C53361,R53361,SP53361
S053362,P27023,2022-03-19,271,887.95,C53362,R53362,SP53362
S053363,P28668,2023-08-02,141,880.76,C53363,R53363,SP53363
S053364,P21755,2024-01-16,220,904.51,C53364,R53364,SP53364
S053365,P16201,2023-07-04,355,788.62,C53365,R53365,SP53365
S053366,P31491,2023-05-04,29,709.09,C53366,R53366,SP53366
S053367,P24804,2022-10-02,329,554.55,C53367,R53367,SP53367
S053368,P13995,2023-05-22,66,679.77,C53368,R53368,SP53368
S053369,P08687,2022-10-06,170,901.8,C53369,R53369,SP53369
S053370,P21331,2022-03-04,1,837.66,C53370,R53370,SP53370
S053371,P34676,2022-04-23,242,779.44,C53371,R53371,SP53371
S053372,P00183,2023-08-10,304,601.59,C53372,R53372,SP53372
S053373,P09420,2022-11-23,199,860.89,C53373,R53373,SP53373
S053374,P19227,2022-08-05,497,907.65,C53374,R53374,SP53374
S053375,P14446,2023-12-10,133,975.84,C53375,R53375,SP53375
S053376,P21056,2023-10-25,243,521.71,C53376,R53376,SP53376
S053377,P06367,2022-10-21,395,782.12,C53377,R53377,SP53377
S053378,P09307,2022-07-03,442,767.11,C53378,R53378,SP53378
S053379,P34554,2023-07-05,364,704.0,C53379,R53379,SP53379
S053380,P21787,2023-12-29,111,725.22,C53380,R53380,SP53380
S053381,P16034,2024-01-02,387,888.78,C53381,R53381,SP53381
S053382,P03855,2023-11-06,174,547.76,C53382,R53382,SP53382
S053383,P01498,2023-10-05,203,641.88,C53383,R53383,SP53383
S053384,P32904,2023-10-21,476,920.84,C53384,R53384,SP53384
S053385,P10113,2022-06-06,176,533.85,C53385,R53385,SP53385
S053386,P33610,2022-03-15,13,763.33,C53386,R53386,SP53386
S053387,P10208,2022-11-09,479,791.06,C53387,R53387,SP53387
S053388,P16818,2022-01-25,52,635.69,C53388,R53388,SP53388
S053389,P01722,2022-09-25,436,741.61,C53389,R53389,SP53389
S053390,P32639,2022-11-10,148,987.8,C53390,R53390,SP53390
S053391,P30933,2023-07-31,395,718.3,C53391,R53391,SP53391
S053392,P33439,2023-08-22,341,980.46,C53392,R53392,SP53392
S053393,P15030,2022-05-27,277,585.74,C53393,R53393,SP53393
S053394,P22595,2022-09-03,345,955.93,C53394,R53394,SP53394
S053395,P06515,2022-12-14,429,566.31,C53395,R53395,SP53395
S053396,P13818,2023-01-12,442,959.07,C53396,R53396,SP53396
S053397,P25573,2022-09-18,489,668.22,C53397,R53397,SP53397
S053398,P27661,2022-08-10,68,717.41,C53398,R53398,SP53398
S053399,P07348,2022-10-10,119,660.85,C53399,R53399,SP53399
S053400,P16251,2022-05-31,140,617.06,C53400,R53400,SP53400
S053401,P23319,2023-12-20,406,553.35,C53401,R53401,SP53401
S053402,P30231,2023-12-02,323,764.6,C53402,R53402,SP53402
S053403,P05641,2023-09-29,499,907.82,C53403,R53403,SP53403
S053404,P16851,2023-08-07,39,871.96,C53404,R53404,SP53404
S053405,P14700,2023-10-06,434,659.42,C53405,R53405,SP53405
S053406,P08617,2023-01-16,495,595.38,C53406,R53406,SP53406
S053407,P22835,2022-05-27,47,751.78,C53407,R53407,SP53407
S053408,P05400,2023-12-01,499,967.88,C53408,R53408,SP53408
S053409,P33158,2023-04-13,127,678.87,C53409,R53409,SP53409
S053410,P22860,2023-02-08,477,763.86,C53410,R53410,SP53410
S053411,P03632,2023-04-24,172,848.91,C53411,R53411,SP53411
S053412,P11567,2022-09-13,182,731.62,C53412,R53412,SP53412
S053413,P00802,2022-04-23,244,975.77,C53413,R53413,SP53413
S053414,P15235,2022-11-27,237,906.24,C53414,R53414,SP53414
S053415,P19284,2022-09-23,296,939.71,C53415,R53415,SP53415
S053416,P15579,2022-12-29,50,535.72,C53416,R53416,SP53416
S053417,P02611,2023-01-07,421,712.48,C53417,R53417,SP53417
S053418,P09860,2023-02-01,408,815.41,C53418,R53418,SP53418
S053419,P26069,2022-09-26,226,861.52,C53419,R53419,SP53419
S053420,P26206,2023-04-03,59,571.04,C53420,R53420,SP53420
S053421,P25214,2024-01-23,211,583.44,C53421,R53421,SP53421
S053422,P34268,2022-07-22,23,854.7,C53422,R53422,SP53422
S053423,P32114,2022-11-08,470,811.74,C53423,R53423,SP53423
S053424,P22189,2023-09-03,146,834.59,C53424,R53424,SP53424
S053425,P00493,2023-09-09,304,992.56,C53425,R53425,SP53425
S053426,P26430,2023-11-29,382,635.32,C53426,R53426,SP53426
S053427,P13319,2023-02-18,185,732.22,C53427,R53427,SP53427
S053428,P29357,2023-05-25,175,920.77,C53428,R53428,SP53428
S053429,P18416,2023-07-17,222,850.94,C53429,R53429,SP53429
S053430,P08339,2023-03-24,214,753.56,C53430,R53430,SP53430
S053431,P27672,2023-02-06,383,750.59,C53431,R53431,SP53431
S053432,P30420,2023-01-13,401,507.04,C53432,R53432,SP53432
S053433,P05458,2024-01-01,343,705.39,C53433,R53433,SP53433
S053434,P24334,2022-02-14,138,671.63,C53434,R53434,SP53434
S053435,P30495,2022-02-25,402,514.32,C53435,R53435,SP53435
S053436,P02918,2023-02-09,471,527.14,C53436,R53436,SP53436
S053437,P30073,2023-09-10,331,685.36,C53437,R53437,SP53437
S053438,P09434,2023-08-22,338,783.48,C53438,R53438,SP53438
S053439,P24614,2022-07-12,49,720.47,C53439,R53439,SP53439
S053440,P22210,2022-10-15,311,677.7,C53440,R53440,SP53440
S053441,P26032,2023-11-27,119,778.45,C53441,R53441,SP53441
S053442,P00052,2023-09-14,98,760.96,C53442,R53442,SP53442
S053443,P19155,2022-02-02,328,536.25,C53443,R53443,SP53443
S053444,P32722,2022-09-23,332,592.67,C53444,R53444,SP53444
S053445,P30569,2023-11-16,480,549.71,C53445,R53445,SP53445
S053446,P31210,2023-07-07,221,665.29,C53446,R53446,SP53446
S053447,P15942,2023-06-09,436,510.64,C53447,R53447,SP53447
S053448,P32189,2023-01-16,7,837.16,C53448,R53448,SP53448
S053449,P27056,2023-09-17,101,749.56,C53449,R53449,SP53449
